TimeSinceCollection,Timestamp,PlantarValue
352,245764,2.36904;4.34054;4.36068;5.43204;8.81992;18.0004;13.2877;8.19735;17.5821;16.3122;10.8538;1.63823;13.9516;21.6648;4.3005;1.83036;4.42161;3.70359;1.30824;1.62995;2.86375;1.58108;1.9828;1.26177;4.46265;6.76289;9.44361;6.29948;6.61492;3.77388;3.53302;7.13012;10.8538;10.9449;23.4576;18.7165;0.951172;1.2815;1.20425;2.39238;1.92433;2.1574;1.51802;1.51802;2.5868
368,245780,2.33441;4.28061;4.32048;5.33451;8.74457;17.5821;13.1261;8.02179;16.7706;15.7389;10.6289;1.61351;13.7272;21.5003;4.20187;1.8212;4.42161;3.70359;1.30824;1.61351;2.86375;1.58108;1.9927;1.26832;4.46265;6.79285;9.28416;6.27148;6.64428;3.7562;3.54975;7.0677;10.8085;10.9907;23.546;18.7895;0.946153;1.28814;1.19801;2.40413;1.91474;2.1574;1.51802;1.51802;2.59942
384,245796,2.33441;4.3005;4.32048;5.31038;8.7071;17.3761;13.0193;8.12672;16.8369;15.7389;10.6736;1.59722;13.5609;21.3369;4.10528;1.803;4.3809;3.68621;1.30824;1.61351;2.87759;1.58108;1.96313;1.26832;4.42161;6.73306;9.40352;6.16057;6.67376;3.77388;3.56656;7.19301;10.8085;11.0828;23.7237;19.2322;0.946153;1.30824;1.19801;2.46367;1.97294;2.17883;1.54926;1.51802;2.61209
400,245812,2.36904;4.3005;4.34054;5.2624;8.97233;17.86;13.1261;8.3043;16.8369;15.928;10.8085;1.63823;13.6161;21.2556;4.10528;1.79397;4.3809;3.6689;1.30824;1.61351;2.84998;1.5651;1.95337;1.26832;4.44209;6.73306;9.40352;6.18814;6.67376;3.79164;3.56656;7.1615;10.6736;10.9907;23.4576;19.2322;0.951172;1.30824;1.20425;2.47574;1.95337;2.16809;1.54926;1.51802;2.61209
416,245828,2.40413;4.34054;4.34054;5.33451;9.16612;18.2127;13.2877;8.52192;17.1047;16.3122;10.9907;1.64655;13.6716;21.5003;4.16299;1.81208;4.42161;3.63449;1.30824;1.61351;2.87759;1.58108;1.95337;1.26832;4.4833;6.76289;9.40352;6.18814;6.67376;3.82738;3.58343;7.19301;10.8085;11.1292;23.3695;19.3818;0.956217;1.29481;1.21052;2.46367;1.93396;2.16809;1.54926;1.52577;2.59942
432,245844,2.42779;4.40121;4.40121;5.53117;9.48385;18.9361;13.5059;8.6698;17.7206;16.6385;11.0828;1.6549;13.7272;21.6648;4.20187;1.81208;4.3809;3.6689;1.30824;1.62171;2.87759;1.58914;1.95337;1.2815;4.50404;6.82291;9.44361;6.27148;6.76289;3.80947;3.60038;7.2564;10.8085;11.1292;23.4576;19.1578;0.956217;1.29481;1.20425;2.45166;1.96313;2.17883;1.58914;1.51802;2.59942
448,245860,2.4397;4.4833;4.44209;5.65734;9.68733;19.457;13.783;8.93401;18.1417;16.9704;11.3161;1.6802;13.9516;21.997;4.34054;1.8212;4.40121;3.70359;1.29481;1.60535;2.87759;1.58108;1.95337;1.27489;4.50404;6.91381;9.48385;6.29948;6.76289;3.82738;3.58343;7.22464;10.8085;11.1292;23.8129;19.2322;0.956217;1.31501;1.22951;2.46367;1.97294;2.16809;1.58914;1.51802;2.61209
464,245876,2.46367;4.50404;4.50404;5.70852;9.81124;19.9901;14.0082;9.20532;18.4992;17.5132;11.6499;1.68871;14.2943;22.0807;4.44209;1.83036;4.3809;3.73859;1.30151;1.64655;2.89148;1.58108;1.9927;1.2815;4.50404;6.91381;9.48385;6.35581;6.85309;3.86342;3.6174;7.32028;10.9907;11.1292;23.8129;19.3069;0.951172;1.30824;1.22951;2.5369;2.00265;2.18963;1.54926;1.52577;2.61209
480,245892,2.48786;4.54577;4.54577;5.86456;9.97864;20.1446;14.1793;9.44361;19.0837;17.7902;11.9428;1.72315;14.3521;22.3335;4.52487;1.8581;4.42161;3.77388;1.29481;1.64655;2.90544;1.60535;2.02268;1.2815;4.54577;6.94435;9.48385;6.35581;6.88339;3.86342;3.63449;7.41704;10.9907;11.0828;23.8129;19.3818;0.941157;1.30824;1.24232;2.48786;2.03276;2.20047;1.58914;1.53356;2.62481
496,245908,2.47574;4.56677;4.54577;5.89094;10.0633;20.3003;14.1793;9.64633;19.2322;17.86;12.0917;1.73186;14.4101;22.5034;4.60902;1.8581;4.46265;3.80947;1.29481;1.66329;2.90544;1.57307;2.01265;1.28814;4.56677;6.975;9.56479;6.29948;6.91381;3.93644;3.6689;7.51494;11.1756;11.2691;23.9923;19.3818;0.956217;1.30824;1.24878;2.54929;1.9927;2.18963;1.58108;1.54926;2.6893
