TimeSinceCollection,Timestamp,PlantarValue
544,19596,39.5741;16.5073;1.84881;151.371;304.361;352.96;1.50261;18.2127;72.2081;58.5738;2.13615;3.93644;18.284;4.54577;0.987011;10.1058;11.4106;1.59722;0.966383;6.55654;6.4126;1.54139;1.01872;0.936185;14.9415;23.8129;29.9302;8.12672;5.2624;4.2608;4.24107;21.0938;272.274;474.593;20.7732;22.4183;0.976648;0.926314;1.14915;0.926314;1.25526;1.1918;3.70359;0.931237;1.12542
560,19612,35.3982;14.7032;1.7494;139.701;284.746;333.116;1.44243;17.4445;71.113;57.0913;2.1574;3.9734;18.7165;4.75969;0.981816;10.452;12.1417;1.6549;0.966383;6.79285;6.67376;1.58108;1.03492;0.941157;15.1223;24.2636;30.9189;8.52192;5.63189;4.58785;4.2608;21.4185;280.565;490.852;23.2816;25.2803;0.987011;0.926314;1.14915;0.926314;1.24878;1.19801;3.80947;0.936185;1.12542
576,19628,28.5488;12.0917;1.58108;119.157;250;296.357;1.39159;16.2477;68.5369;55.1017;2.1574;4.01068;19.1578;5.14414;0.992231;11.0828;13.0193;1.68871;0.966383;6.975;7.13012;1.62171;1.05689;0.936185;15.4279;25.5638;32.3949;9.16612;5.91743;4.93728;4.24107;22.1647;293.704;508.466;27.5229;29.1796;0.992231;0.926314;1.16119;0.936185;1.25526;1.20425;3.9734;0.936185;1.14915
592,19644,19.608;9.40352;1.41317;89.4459;200.077;241.621;1.37031;13.9516;62.6097;50.9517;2.1574;3.93644;19.6839;5.40752;0.992231;11.6983;14.1793;1.74061;0.971503;7.48218;7.98708;1.72315;1.07929;0.946153;15.6763;27.1213;34.1704;10.1485;6.55654;5.5562;4.2608;23.194;312.97;540.201;34.0496;35.1497;0.987011;0.931237;1.20425;0.946153;1.37031;1.22315;4.44209;0.946153;1.15516
608,19660,11.7468;6.13313;1.25526;59.3263;148.027;174.899;1.27489;10.6289;51.965;45.8119;2.1151;3.9734;20.0672;5.65734;1.00275;12.548;15.6763;1.803;0.976648;7.98708;8.89585;1.803;1.11372;0.946153;16.1833;29.0736;36.6622;11.3633;7.44955;6.02441;4.24107;24.5374;340.81;570.038;43.5512;42.0951;1.00275;0.936185;1.22951;0.956217;1.60535;1.2815;5.21481;0.946153;1.22315
624,19676,7.28828;4.36068;1.09638;36.6622;99.4144;123.675;1.2359;7.68064;40.4003;38.8962;2.1151;3.84536;20.4569;5.81214;1.00275;13.5059;17.1047;1.86743;0.981816;8.48531;9.60548;1.86743;1.13723;0.946153;16.6385;31.2544;40.1234;13.1261;8.23287;6.79285;4.24107;26.2357;364.05;593.243;57.0913;51.4564;1.00275;0.936185;1.26177;0.956217;1.8581;1.39159;6.27148;0.946153;1.2815
640,19692,4.58785;3.06305;1.02409;23.1067;62.6097;73.3161;1.20425;6.02441;30.8077;32.1641;2.03276;3.6689;20.1446;5.86456;1.00804;14.4683;17.9301;1.90519;0.987011;8.93401;10.9907;1.9828;1.17335;0.946153;17.24;33.0957;43.5512;15.2439;9.36358;7.88376;4.2608;27.7255;391.842;610.333;71.5495;63.0051;1.00275;0.941157;1.26832;0.971503;2.1151;1.52577;7.38466;0.966383;1.39159
656,19708,2.93354;2.09424;0.961288;13.7272;36.2791;41.6661;1.09638;4.93728;23.8129;24.6292;1.79397;3.27483;19.457;5.68288;1.00804;15.183;18.4272;1.86743;0.987011;9.52425;12.3434;2.01265;1.17335;0.951172;18.284;36.2791;46.8988;17.0374;10.0209;8.97233;4.42161;29.7141;420.584;620.83;86.3778;73.7629;1.01337;0.936185;1.30824;0.997477;2.45166;1.69726;8.59558;0.956217;1.54926
672,19724,2.3459;1.51802;0.946153;9.24466;21.997;25.2803;1.06804;3.79164;18.7165;18.284;1.62995;2.93354;18.0004;5.43204;0.997477;15.928;18.8627;1.7671;0.981816;9.89463;13.6716;2.10464;1.17335;0.951172;19.3069;38.2278;49.4615;18.5714;10.6289;10.0633;4.52487;32.7438;445.59;623.932;102.815;87.3916;1.02949;0.951172;1.36328;1.00275;2.76858;1.83957;9.56479;0.966383;1.61351
688,19740,1.89569;1.28814;0.936185;6.24359;14.7032;16.7706;1.04037;3.12226;14.1221;14.5268;1.48736;2.6893;16.5073;4.89233;0.997477;16.5073;19.2322;1.72315;0.987011;10.321;14.8219;2.1256;1.17335;0.956217;19.8365;40.4003;52.1354;20.1446;11.3633;10.8538;4.63028;34.535;465.757;623.312;117.888;101.672;1.03492;0.992231;1.38446;1.00804;3.00486;1.92433;10.6289;0.966383;1.72315
