TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
0,205458,1.51689,-9.57988,1.91406,-78.7775,-8.88794,-86.7316,0,0,0,0.526367,-0.501038,0.390869,-0.564819,-5571,9094,-1594,1174,-29888
6,205464,1.50732,-9.56074,1.91885,-78.772,-8.88794,-86.7316,0,0,0,0.526367,-0.501007,0.390869,-0.564819,-5572,9093,-1596,1174,-29888
12,205470,1.49297,-9.56074,1.90449,-78.772,-8.88794,-86.7316,0,0,0,0.526367,-0.501007,0.390869,-0.564819,-5572,9094,-1597,1174,-29888
18,205476,1.51211,-9.56074,1.871,-78.772,-8.88794,-86.7316,0,0,0,0.526367,-0.501007,0.390869,-0.564819,-5573,9095,-1600,1174,-29888
24,205482,1.50254,-9.55596,1.89014,-78.772,-8.88794,-86.7316,0,0,0,0.526367,-0.501007,0.390869,-0.564819,-5573,9096,-1603,1174,-29888
30,205488,1.51689,-9.5416,1.91406,-78.772,-8.88245,-86.7316,0,0,0,0.526367,-0.501007,0.390869,-0.564819,-5572,9096,-1605,1174,-29888
36,205494,1.52168,-9.53203,1.90928,-78.772,-8.88245,-86.7316,0,0,0,0.526367,-0.501007,0.390869,-0.564819,-5572,9095,-1608,1174,-29888
42,205500,1.52168,-9.5416,1.90928,-78.772,-8.88245,-86.7316,0,0,0,0.526367,-0.501007,0.390869,-0.564819,-5570,9090,-1608,1174,-29888
48,205506,1.50732,-9.5416,1.91885,-78.772,-8.88245,-86.7316,0,0,0,0.526367,-0.501007,0.390869,-0.564819,-5569,9086,-1606,1174,-29888
54,205512,1.51689,-9.54639,1.89492,-78.772,-8.88245,-86.7316,0,0,0,0.526367,-0.501007,0.390869,-0.564819,-5568,9079,-1603,1174,-29888
60,205518,1.51211,-9.55117,1.89014,-78.772,-8.88245,-86.7316,0,0,0,0.526367,-0.501007,0.390869,-0.564819,-5570,9078,-1605,1174,-29888
