TimeSinceCollection,Timestamp,AccX,AccY,AccZ,AngleRoll,AnglePitch,AngleYaw,AngularVelX,AngularVelY,AngularVelZ,Q1,Q2,Q3,Q4,MagX,MagY,MagZ,Height,Airpressure
0,813333,1.29678,-9.65166,1.3542,-82.1558,-7.60254,-63.089,0.244141,0.0610352,0.183105,-0.618164,0.584869,-0.300415,0.430603,-14657,10431,-5511,1091,-29878
6,813339,1.29678,-9.66123,1.3877,-82.1558,-7.60254,-63.089,0,-0.244141,0,-0.618164,0.584869,-0.300415,0.430603,-14657,10429,-5507,1091,-29878
12,813345,1.3542,-9.67559,1.3542,-82.1558,-7.60254,-63.089,0,-0.183105,0.12207,-0.618164,0.584869,-0.300415,0.430603,-14656,10425,-5503,1091,-29878
18,813351,1.36855,-9.69473,1.28242,-82.1558,-7.60254,-63.089,0,0,0,-0.618164,0.584869,-0.300415,0.430603,-14655,10418,-5495,1091,-29878
24,813357,1.3207,-9.66602,1.33027,-82.1558,-7.59705,-63.089,0.183105,0,0.488281,-0.618164,0.584869,-0.300415,0.430603,-14656,10414,-5489,1091,-29878
30,813363,1.34941,-9.63731,1.3542,-82.1558,-7.59705,-63.089,0.366211,-0.12207,0.366211,-0.618195,0.584869,-0.300415,0.430603,-14661,10412,-5491,1091,-29878
36,813369,1.33984,-9.65645,1.34941,-82.1558,-7.59705,-63.089,0,0.183105,0.427246,-0.618195,0.584839,-0.300415,0.430603,-14665,10410,-5493,1091,-29878
42,813375,1.31592,-9.68516,1.33984,-82.1558,-7.59705,-63.089,-0.12207,0.0610352,0.244141,-0.618195,0.584839,-0.300446,0.430603,-14668,10408,-5494,1091,-29878
48,813381,1.33027,-9.65166,1.3542,-82.1558,-7.59705,-63.089,0,-0.12207,0,-0.618195,0.584839,-0.300446,0.430603,-14669,10406,-5497,1091,-29878
54,813387,1.34941,-9.65166,1.33506,-82.1558,-7.59705,-63.089,-0.0610352,0.0610352,0.183105,-0.618195,0.584839,-0.300446,0.430603,-14669,10405,-5495,1091,-29878
60,813393,1.30156,-9.68516,1.32549,-82.1558,-7.59705,-63.089,-0.183105,0.183105,0.0610352,-0.618195,0.584839,-0.300446,0.430603,-14667,10407,-5500,1091,-29878
66,813399,1.31113,-9.68037,1.33984,-82.1558,-7.59705,-63.0945,0,0.12207,0,-0.618164,0.584839,-0.300446,0.430603,-14664,10406,-5510,1091,-29878
72,813405,1.30635,-9.64209,1.29678,-82.1558,-7.59705,-63.0945,-0.0610352,0.183105,-0.0610352,-0.618164,0.584839,-0.300446,0.430603,-14664,10405,-5515,1091,-29878
78,813411,1.28242,-9.67559,1.33506,-82.1558,-7.59705,-63.0945,0,0.244141,0.12207,-0.618164,0.584839,-0.300446,0.430634,-14664,10404,-5516,1091,-29878
84,813417,1.29678,-9.65645,1.32549,-82.1558,-7.59705,-63.0945,0,0.183105,0.12207,-0.618164,0.584839,-0.300476,0.430634,-14666,10405,-5510,1091,-29878
90,813423,1.31592,-9.66602,1.3542,-82.1558,-7.59705,-63.1,0,0.183105,-0.12207,-0.618164,0.584839,-0.300476,0.430634,-14666,10405,-5499,1091,-29878
96,813429,1.33027,-9.67559,1.3207,-82.1503,-7.59705,-63.1,0.0610352,0.183105,0,-0.618164,0.584808,-0.300476,0.430664,-14667,10402,-5494,1091,-29878
102,813435,1.31592,-9.6708,1.29678,-82.1503,-7.59705,-63.1,0,0,-0.183105,-0.618134,0.584839,-0.300476,0.430664,-14666,10401,-5489,1091,-29878
